batch_id,position,hypothesis_hash,name,theme,factors_used,compile_status,runtime_status,wf_test_period_sharpe,wf_test_period_return,wf_test_period_max_drawdown,wf_test_period_total_trades,wf_test_period_win_rate,wf_test_period_window_count,elapsed_seconds,error_message
355a8f9f-2a1f-435d-a1a8-c365b92e185b,84,3c32a13563c24140,volume_divergence_momentum_fade,volume_divergence,close;macd_hist;return_1h;return_24h;rsi_14;sma_20;volume_zscore_24h,ok,ok,-1.479116,-0.137266,0.379096,160,0.362500,4,3.513,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,85,122845f1f8d69687,monday_dip_buy,calendar_effect,close;day_of_week;return_24h;rsi_14;sma_20,ok,ok,-0.033242,-0.029860,0.211446,36,0.500000,4,3.759,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,86,a3b04839fed03a89,macd_hist_momentum_surge,momentum,close;ema_12;ema_26;macd_hist;return_24h;rsi_14,ok,ok,-0.285560,-0.021213,0.280978,52,0.346154,4,3.561,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,87,0f0259841c74e7bd,bbands_reversal_mean_revert,mean_reversion,bb_upper_24_2;close;return_24h;rsi_14;zscore_48,ok,ok,1.161191,0.131320,0.234430,88,0.681818,4,3.510,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,88,2582344b47ba5d7c,vol_regime_breakout_long,volatility_regime,close;realized_vol_24h;return_168h;return_24h;rsi_14;sma_50,ok,ok,0.000000,0.000000,0.000000,0,0.000000,4,3.230,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,89,1145dcedf733adc9,volume_divergence_breakout,volume_divergence,close;ema_12;return_1h;return_24h;rsi_14;volume_zscore_24h,ok,ok,-2.116076,-0.153663,0.368479,35,0.228571,4,3.261,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,90,3d4443d61c85b936,monday_momentum_long,calendar_effect,close;day_of_week;ema_26;hour_of_day;return_168h;return_24h;rsi_14,ok,ok,1.239322,0.041952,0.046821,40,0.525000,4,3.234,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,91,e8cc429c0fef56e5,macd_hist_reversal_long,momentum,close;macd_hist;return_24h;rsi_14;sma_50,ok,ok,0.795221,0.032286,0.047193,2,1.000000,4,3.225,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,92,3e06acb1f1049fbf,bb_oversold_mean_reversion,mean_reversion,bb_upper_24_2;close;realized_vol_24h;return_1h;return_24h;rsi_14;sma_24,ok,ok,0.000000,0.000000,0.000000,0,0.000000,4,3.213,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,93,889e9cce2cc80678,vol_regime_expansion_long,volatility_regime,macd_hist;realized_vol_24h;return_24h;rsi_14;zscore_48,ok,ok,-0.245083,-0.012273,0.154055,1,0.000000,4,3.211,
